images/test/0_10mm.JPG,-1.0,18586473527.087444,2.762387931620318e-07
images/test/0_20mm.JPG,-1.0,2.908072514993135e+17,1.7655354155681505e-14
images/test/0_30mm.JPG,-1.0,49073009905.94436,1.0462584272090435e-07
images/test/10_10mm.JPG,-1.0,10967.370295040328,0.4598643813534003
images/test/10_20mm.JPG,-1.0,9.359551065847542e+16,5.485631714746983e-14
images/test/10_30mm.JPG,-1.0,5342.698065701705,0.8958483044521607
images/test/10mm-low.JPG,-1.0,3306579823.490011,1.5527539906296775e-06
images/test/10mm.JPG,-1.0,4702.5379685546395,0.9993920724762173
images/test/11_10mm_low.JPG,-1.0,5211486565.0579195,9.851901088424361e-07
images/test/11_20mm_low.JPG,-1.0,6334.757538616685,0.7700458945332934
images/test/11_30mm_low.JPG,-1.0,2.689051232462795e+17,1.9093370011989007e-14
images/test/12_10mm.JPG,-1.0,7660572631.924334,6.702247028980642e-07
images/test/12_20mm.JPG,-1.0,38693.99257488876,0.1324958050837723
images/test/12_30mm.JPG,-1.0,62892.681199266706,0.08159067685051336
images/test/13_10mm_low.JPG,-1.0,9401.581521332071,0.5331148501784646
images/test/13_20mm_low.JPG,-1.0,3406.99283710698,1.2914684826991427
images/test/13_30mm_low.JPG,-1.0,161657.09361049364,0.03175779901806558
images/test/14_10mm.JPG,-1.0,16553.789977685217,0.3077077541992497
images/test/15_10mm.JPG,-1.0,6811.768053964911,0.7208186080238589
images/test/16_30mm.JPG,-1.0,34899.507278816855,0.14685235012144132
images/test/17_10mm.JPG,-1.0,42170.995937464235,0.12159961659426755
images/test/17_20mm.JPG,-1.0,22772.09805664928,0.22451683808101258
images/test/17_30mm.JPG,-1.0,6647.617160249709,0.7370658584126396
images/test/18_10mm_low.JPG,-1.0,149537972053.671,3.433445663164373e-08
images/test/18_20mm_low.JPG,-1.0,nan,nan
images/test/18_30mm_low.JPG,-1.0,6552.308774466764,0.7468238387872171
images/test/1_10mm.JPG,-1.0,nan,nan
images/test/1_20mm.JPG,-1.0,2910.602100895814,1.4455623125340828
images/test/1_30mm.JPG,-1.0,2405.444009599163,1.6358132769439946
images/test/20mm.JPG,-1.0,54832.34660508734,0.09356810146365324
images/test/29mm-low.JPG,-1.0,94754.78313208216,0.05417192875964665
images/test/29mm.JPG,-1.0,4.258265947971278e+18,1.2057267157554603e-15
images/test/2_10mm.JPG,-1.0,5931.486172455132,0.8169189507075274
images/test/2_20mm.JPG,-1.0,2.0147234119882304e+17,2.54839199550172e-14
images/test/2_30mm.JPG,-1.0,6.5691133656374536e+16,7.815826475332106e-14
images/test/3_10mm.JPG,-1.0,2.2096108593612e+17,2.3236240872499386e-14
images/test/4_10mm.JPG,-1.0,100996.50060326565,0.050825520477812657
images/test/4_20mm.JPG,-1.0,6.258914731927083e+16,8.203187351427454e-14
images/test/4_30mm.JPG,-1.0,19559.549197632263,0.26100421387669015
images/test/5_10mm.JPG,-1.0,30981.96499944127,0.1653414484477414
images/test/5_20mm.JPG,-1.0,63870.754801002986,0.08034260648559179
images/test/5_30mm.JPG,-1.0,9850.476301948162,0.5098824768086557
images/test/6_10mm_low.JPG,-1.0,14062.53581943258,0.36112865354947726
images/test/6_20mm_low.JPG,-1.0,13700.615785018317,0.3704543322632258
images/test/6_30mm_low.JPG,-1.0,7349.504277307431,0.6720950356099036
images/test/7_10mm_low.JPG,-1.0,6515.086734669077,0.7507019319771832
images/test/7_20mm_low.JPG,-1.0,5795.212418681237,0.833998473366319
images/test/7_30mm_low.JPG,-1.0,18269.52892075284,0.2792030476724758
images/test/8_10mm.JPG,-1.0,24677.796824825742,0.2073079682331057
images/test/8_20mm.JPG,-1.0,12807.875775166694,0.39562847793704625
images/test/8_30mm.JPG,-1.0,4.814613624191571e+17,1.066400217550755e-14
images/test/9_10mm_low.JPG,-1.0,1769.8497042021613,1.9344109576725088
images/test/9_20mm_low.JPG,-1.0,9559.420289465717,0.5247139119297611
images/test/9_30mm_low.JPG,-1.0,19659.420039976932,0.25969318981256123