../images/test/0_10mm.JPG,-1.0,2.4969610949896256e+16,2.056221471196792e-13
../images/test/0_20mm.JPG,-1.0,2.751584915988506e+17,1.8659446003018313e-14
../images/test/0_30mm.JPG,-1.0,4.9055924339534176e+17,1.0466228259657892e-14
../images/test/10_10mm.JPG,-1.0,2941834152.387066,1.7452734417721457e-06
../images/test/10_20mm.JPG,-1.0,2772289602.8735857,1.8520088994083976e-06
../images/test/10_30mm.JPG,-1.0,1733.3222968621808,1.9538287578547395
../images/test/10mm-low.JPG,-1.0,6148122924.5714855,8.35101229960895e-07
../images/test/10mm.JPG,-1.0,22427.018038331167,0.227941818819373
../images/test/11_10mm_low.JPG,-1.0,1.5996662036567678e+16,3.209610232762261e-13
../images/test/11_20mm_low.JPG,-1.0,3950572687.878054,1.29963562802277e-06
../images/test/11_30mm_low.JPG,-1.0,1.3911972981142128e+16,3.690565689870403e-13
../images/test/12_10mm.JPG,-1.0,3.595907762129218e+16,1.4278188863277692e-13
../images/test/12_20mm.JPG,-1.0,4349726764.274517,1.1803741463554817e-06
../images/test/12_30mm.JPG,-1.0,3.985784515858646e+16,1.2881541879226884e-13
../images/test/13_10mm_low.JPG,-1.0,9794609161619678.0,5.241970283387694e-13
../images/test/13_20mm_low.JPG,-1.0,8951240125631671.0,5.735858880110652e-13
../images/test/13_30mm_low.JPG,-1.0,2.149835741960924e+16,2.388231303465808e-13
../images/test/14_10mm.JPG,-1.0,2608353212.2666574,1.9684086465411464e-06
../images/test/15_10mm.JPG,-1.0,2003801433814004.0,2.5622823347761387e-12
../images/test/16_30mm.JPG,-1.0,4.258083514055691e+16,1.2057783740766643e-13
../images/test/17_10mm.JPG,-1.0,2.2321500107146116e+16,2.3001612757276107e-13
../images/test/17_20mm.JPG,-1.0,944123722.094081,5.438169697568979e-06
../images/test/17_30mm.JPG,-1.0,1.8501885673328605e+17,2.775017156041602e-14
../images/test/18_10mm_low.JPG,-1.0,1764373997.0002687,2.909986785673715e-06
../images/test/18_20mm_low.JPG,-1.0,24504.058927759095,0.2087671999759447
../images/test/18_30mm_low.JPG,-1.0,2.098680797750404e+16,2.446443986033622e-13
../images/test/1_10mm.JPG,-1.0,4945729301.359441,1.0381290004790567e-06
../images/test/1_20mm.JPG,-1.0,7085.987654474979,0.6951552564807394
../images/test/1_30mm.JPG,-1.0,2.5329512930762796e+16,2.0270050317568824e-13
../images/test/20mm.JPG,-1.0,6712418591899620.0,7.648964297990402e-13
../images/test/29mm-low.JPG,-1.0,2.7180885694427664e+16,1.8889395562681392e-13
../images/test/29mm.JPG,-1.0,1.3497574904916933e+17,3.80387221588256e-14
../images/test/2_10mm.JPG,-1.0,419432000.24680907,1.2241090363099134e-05
../images/test/2_20mm.JPG,-1.0,6112656913.242311,8.399465386545065e-07
../images/test/2_30mm.JPG,-1.0,9930293614.144094,5.170345626988934e-07
../images/test/3_10mm.JPG,-1.0,9911829446.423122,5.1799771616464e-07
../images/test/4_10mm.JPG,-1.0,4.443225407862749e+16,1.1555355726889379e-13
../images/test/4_20mm.JPG,-1.0,2.067466014018146e+16,2.483380612521961e-13
../images/test/4_30mm.JPG,-1.0,2.0656748287180376e+16,2.4855339983239675e-13
../images/test/5_10mm.JPG,-1.0,3.2090374183505748e+16,1.599951744688512e-13
../images/test/5_20mm.JPG,-1.0,5.1606994614235176e+16,9.94885490744017e-14
../images/test/5_30mm.JPG,-1.0,6300603531862477.0,8.148909846963509e-13
../images/test/6_10mm_low.JPG,-1.0,1237171218007976.8,4.150035938055275e-12
../images/test/6_20mm_low.JPG,-1.0,7823253105177564.0,6.562877293159221e-13
../images/test/6_30mm_low.JPG,-1.0,nan,nan
../images/test/7_10mm_low.JPG,-1.0,256749654710055.34,1.9997320043366122e-11
../images/test/7_20mm_low.JPG,-1.0,4080517056284423.0,1.2582486350236802e-12
../images/test/7_30mm_low.JPG,-1.0,9.265828313177304e+16,5.541118227885812e-14
../images/test/8_10mm.JPG,-1.0,2708958943.4056625,1.8953055854749916e-06
../images/test/8_20mm.JPG,-1.0,3763527009.396924,1.3642269614221945e-06
../images/test/8_30mm.JPG,-1.0,1.1686938497483338e+17,4.393199311664334e-14
../images/test/9_10mm_low.JPG,-1.0,1979190479.3680577,2.5941439541974708e-06
../images/test/9_20mm_low.JPG,-1.0,1394869395.285127,3.680850001878071e-06
../images/test/9_30mm_low.JPG,-1.0,1.5020808636207574e+17,3.418128238372272e-14
../images/test/b_0_20mm.JPG,-1.0,2.751584915988506e+17,1.8659446003018313e-14
../images/test/b_0_20mm_barrel.jpg,-1.0,1.1327722734012984e+18,4.532512965597482e-15
../images/test/b_1_barrel.jpg,-1.0,2.517938668730231e+17,3.050044193733737e-15
../images/test/b_1_no_barrel.jpg,-1.0,8.651645498568949e+16,8.87672087120144e-15
../images/test/b_2_barrel.jpg,-1.0,8.575907014221949e+16,8.955116005808338e-15
../images/test/b_2_no_barrel.jpg,-1.0,9.610895385927768e+16,7.990747904698934e-15
../images/test/b_3_barrel.jpg,-1.0,5.992501659150958e+16,1.281572313794971e-14
../images/test/b_3_no_barrel.jpg,-1.0,4.106254132331204e+18,1.8702749438399478e-16
../images/test/b_4_barrel.jpg,-1.0,5.330127015135168e+16,1.4408332474875445e-14
../images/test/b_4_no_barrel.jpg,-1.0,7.451174796077917e+16,1.0306863584492387e-14
../images/test/b_5_barrel.jpg,-1.0,1.6395258626209034e+18,4.684173877233952e-16
../images/test/b_5_no_barrel.jpg,-1.0,1.97739242661647e+17,3.88381391238526e-15
../images/test/b_6_barrel.jpg,-1.0,1.535914767535351e+17,5.000163016247277e-15
../images/test/b_6_no_barrel.jpg,-1.0,1.7725402155795696e+17,4.332665712877615e-15
../images/test/IMG_4043.JPG,-1.0,28459377966.006214,2.1892230432596758e-07
../images/test/IMG_4044.JPG,-1.0,2035.126646526565,1.984223480588241
../images/test/IMG_4045.JPG,-1.0,9214.85514604341,0.6520013679232871
../images/test/IMG_4046.JPG,-1.0,3.6566972916630136e+16,1.7038305626792204e-13
